municipality_city,province,region,latitude,longitude
Manukan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.461901675141624,123.10929436404658
Mutia,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.381449381636662,123.51604324782701
Piñan (New Piñan),Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.4182548191383,123.45043032066637
Polanco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.454285443049804,123.39060924466831
Pres. Manuel A. Roxas,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.4226893452561,123.18653305602443
Rizal,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.553980541891523,123.53701271912155
Salug,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.07435823221494,122.79436689392082
Sergio Osmeña Sr.,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.28915289598489,123.38492504427786
Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.15575320645087,123.12840705920189
Sibuco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.305921652994448,122.07925499666385
Sibutad,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.603822558803534,123.4867126899013
Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.193362953305098,123.02476935083637
Siocon,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.684510278317871,122.22673714281363
Sirawai,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.542545996566609,122.1955044440356
Tampilisan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.9596530230492935,122.68058678170033
Jose Dalman (Ponot),Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.395400090146167,123.05575977722671
Gutalac,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.948670275486044,122.36382568241572
Baliguian,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.819985847217597,122.2526989904068
Godod,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.993378420124786,122.8332697608326
Bacungan (Leon T. Postigo),Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.055482669431356,122.94281696657754
Kalawit,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7.9518581817212235,122.53783448456463
Aurora,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.9492189180602955,123.58244368249466
Bayog,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.89909173670545,123.03313763941776
Dimataling,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.529658358361859,123.31775597308057
Dinas,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.626974778242277,123.34101623895157
Dumalinao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.773899571679273,123.3859367734177
Dumingag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.162390367157517,123.28194186698397
Kumalarang,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.775374448891153,123.13803095585408
Labangan,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.909134025906422,123.42374009541136
Lapuyan,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.683910912918268,123.19616356362097
Mahayag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.15393643904096,123.42779169596913
Margosatubig,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.5746324493560735,123.18484154828961
Midsalip,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.028317905623812,123.2590953972155
Molave,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.166312887199858,123.48871381180649
Pagadian City (Capital),Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.884617655566057,123.34703853558882
Ramon Magsaysay (Liargo),Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.01853299940011,123.45839096887383
San Miguel,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.69080102313285,123.26734633948246
San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.678668915375809,123.42615037999201
Tabina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.419506798864216,123.41190306359664
Tambulig,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.061817498663727,123.55362929791622
Tukuran,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.907514390469402,123.5339402385872
Zamboanga City,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.1558700944655556,122.14518282541688
Lakewood,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.891735412822447,123.1534230715351
Josefina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.2150976418002,123.53727357036259
Pitogo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.446718296496103,123.33945849865839
Sominot (Don Mariano Marcos),Zamboanga del Sur,Region IX (Zamboanga Peninsula),8.034682065333794,123.37577836379539
Vincenzo A. Sagun,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.519277068916833,123.17064645180464
Guipos,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.748830430811591,123.30998315611308
Tigbao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7.843114555184562,123.25300913605042
Alicia,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.519655157035939,122.92208828053813
Buug,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.754121160735925,123.04317806650866
Diplahan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.786278440155766,122.95921838590509
Imelda,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.644930655278188,122.9379778065235
Ipil (Capital),Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.781744465391499,122.57019066070661
Kabasalan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.862187339709798,122.82225565274872
Mabuhay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.390128186824175,122.89871059213039
Malangas,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.620247881870784,123.00751212638205
Naga,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.841981239064966,122.70965803220072
Olutanga,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.336522260866871,122.82449602636721
Payao,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.587749543250438,122.84295108440506
Roseller Lim,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.702020914248082,122.43068421565708
Siay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.7347135303777215,122.87684844894083
Talusan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.367468415217287,122.8592596259605
Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.845212577890168,122.51762957864753
Tungawan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),7.568350707549013,122.3701523204615
City of Isabela,City of Isabela (not a province),Region IX (Zamboanga Peninsula),6.6505839423306545,121.98685029926334
Baungon,Bukidnon,Region X (Northern Mindanao),8.246385379219259,124.70932306053409
Damulog,Bukidnon,Region X (Northern Mindanao),7.459330564411917,124.96217097183487
Dangcagan,Bukidnon,Region X (Northern Mindanao),7.596082979329107,125.01185978209845
Don Carlos,Bukidnon,Region X (Northern Mindanao),7.6924711161311095,124.92436346037684
Impasug-ong,Bukidnon,Region X (Northern Mindanao),8.393305216661243,125.1216112419945
Kadingilan,Bukidnon,Region X (Northern Mindanao),7.539634740108299,124.8756659219557
Kalilangan,Bukidnon,Region X (Northern Mindanao),7.779690936895115,124.73066565673967
Kibawe,Bukidnon,Region X (Northern Mindanao),7.521381100359621,125.00662390580375
Kitaotao,Bukidnon,Region X (Northern Mindanao),7.5660446364514415,125.15173058123985
Lantapan,Bukidnon,Region X (Northern Mindanao),8.062019060577013,124.98112963682414
Libona,Bukidnon,Region X (Northern Mindanao),8.333470195943688,124.75408090083013
City of Malaybalay (Capital),Bukidnon,Region X (Northern Mindanao),8.159745301183909,125.18312374021791
Malitbog,Bukidnon,Region X (Northern Mindanao),8.525784649599123,124.95268265157073
Manolo Fortich,Bukidnon,Region X (Northern Mindanao),8.374313503841234,124.8896680605656
Maramag,Bukidnon,Region X (Northern Mindanao),7.8120167015750415,124.96333217498973
Pangantucan,Bukidnon,Region X (Northern Mindanao),7.804626535666776,124.80786310481568
Quezon,Bukidnon,Region X (Northern Mindanao),7.71287475957569,125.16691078255268
San Fernando,Bukidnon,Region X (Northern Mindanao),7.81299648939802,125.35167659906304
Sumilao,Bukidnon,Region X (Northern Mindanao),8.285759043752487,124.93474382707491
Talakag,Bukidnon,Region X (Northern Mindanao),8.055640365878162,124.69308142247277
City of Valencia,Bukidnon,Region X (Northern Mindanao),7.912201546058973,125.08051103172055
Cabanglasan,Bukidnon,Region X (Northern Mindanao),8.073325384886958,125.32585710093801
Catarman,Camiguin,Region X (Northern Mindanao),9.168529059954631,124.67572576578291
Guinsiliban,Camiguin,Region X (Northern Mindanao),9.11950016584288,124.77260287878427
Mahinog,Camiguin,Region X (Northern Mindanao),9.16760861907143,124.7683471605729
Mambajao (Capital),Camiguin,Region X (Northern Mindanao),9.220329473786075,124.70985125427465
Sagay,Camiguin,Region X (Northern Mindanao),9.128170284148283,124.73122995154276
Bacolod,Lanao del Norte,Region X (Northern Mindanao),8.150688021117016,124.02759579401011
Baloi,Lanao del Norte,Region X (Northern Mindanao),8.117287037253371,124.22144902153796
Baroy,Lanao del Norte,Region X (Northern Mindanao),7.978644535421945,123.81987585744548
Iligan City,Lanao del Norte,Region X (Northern Mindanao),8.231115994002273,124.37279745359912
Kapatagan,Lanao del Norte,Region X (Northern Mindanao),7.892838184129913,123.73196850596456
Sultan Naga Dimaporo (Karomatan),Lanao del Norte,Region X (Northern Mindanao),7.793545116087559,123.74485793243582
Kauswagan,Lanao del Norte,Region X (Northern Mindanao),8.147368899387567,124.08705271533944
Kolambugan,Lanao del Norte,Region X (Northern Mindanao),8.089408920364004,123.89351802483515
Lala,Lanao del Norte,Region X (Northern Mindanao),7.953523300348367,123.76253334387033
Linamon,Lanao del Norte,Region X (Northern Mindanao),8.167890919186439,124.15454602654371
Magsaysay,Lanao del Norte,Region X (Northern Mindanao),8.012858124564628,123.92670944301909
Maigo,Lanao del Norte,Region X (Northern Mindanao),8.114744262675629,123.97385346601934
Matungao,Lanao del Norte,Region X (Northern Mindanao),8.12171294230333,124.16874568206676
Munai,Lanao del Norte,Region X (Northern Mindanao),8.021336555922261,124.05764405428738
Nunungan,Lanao del Norte,Region X (Northern Mindanao),7.790858202819353,123.93269695909247
Pantao Ragat,Lanao del Norte,Region X (Northern Mindanao),8.050406609410269,124.1662096185752
Poona Piagapo,Lanao del Norte,Region X (Northern Mindanao),8.096207219528571,124.12047003961925
Salvador,Lanao del Norte,Region X (Northern Mindanao),7.9038321110872936,123.89037544415287
Sapad,Lanao del Norte,Region X (Northern Mindanao),7.8350505895869365,123.84366493996015
Tagoloan,Lanao del Norte,Region X (Northern Mindanao),8.159386299251212,124.31581682906537
Tangcal,Lanao del Norte,Region X (Northern Mindanao),8.028523774462467,123.98086053396064
Tubod (Capital),Lanao del Norte,Region X (Northern Mindanao),7.980689768343893,123.89361344544999
Pantar,Lanao del Norte,Region X (Northern Mindanao),8.087948967084094,124.28919330259961
Aloran,Misamis Occidental,Region X (Northern Mindanao),8.393786340150584,123.75999085462975
Baliangao,Misamis Occidental,Region X (Northern Mindanao),8.615505354602904,123.61834410628333
Bonifacio,Misamis Occidental,Region X (Northern Mindanao),8.081369243360957,123.59909847355316
Calamba,Misamis Occidental,Region X (Northern Mindanao),8.52107549661913,123.64012569762382
Clarin,Misamis Occidental,Region X (Northern Mindanao),8.210197770692135,123.77048043211019
Concepcion,Misamis Occidental,Region X (Northern Mindanao),8.41005395654381,123.59602634083578
Jimenez,Misamis Occidental,Region X (Northern Mindanao),8.33119685442725,123.76516996418432
Lopez Jaena,Misamis Occidental,Region X (Northern Mindanao),8.498108157267364,123.70040316414902
Oroquieta City (Capital),Misamis Occidental,Region X (Northern Mindanao),8.45107966671569,123.73315256150839
City of Ozamiz,Misamis Occidental,Region X (Northern Mindanao),8.155978836908094,123.77657144978811
Panaon,Misamis Occidental,Region X (Northern Mindanao),8.362329169902786,123.79226464828105
Plaridel,Misamis Occidental,Region X (Northern Mindanao),8.587760442586056,123.69163244140589
Sapang Dalaga,Misamis Occidental,Region X (Northern Mindanao),8.513477788612258,123.58828200309343
Sinacaban,Misamis Occidental,Region X (Northern Mindanao),8.294932927226869,123.75611922611581
Tangub City,Misamis Occidental,Region X (Northern Mindanao),8.104605611479345,123.68745586483368
Tudela,Misamis Occidental,Region X (Northern Mindanao),8.249827160880224,123.7516793431031
Don Victoriano Chiongbian  (Don Mariano Marcos),Misamis Occidental,Region X (Northern Mindanao),8.266261967380615,123.61009766559442
Alubijid,Misamis Oriental,Region X (Northern Mindanao),8.487606488484937,124.43586904136077
Balingasag,Misamis Oriental,Region X (Northern Mindanao),8.746070464175524,124.84451847089504
Balingoan,Misamis Oriental,Region X (Northern Mindanao),8.936454413234905,124.87833877692802
Binuangan,Misamis Oriental,Region X (Northern Mindanao),8.919354163359568,124.79776355321793
Cagayan de Oro City (Capital),Misamis Oriental,Region X (Northern Mindanao),8.37277323956832,124.60198141717522
Claveria,Misamis Oriental,Region X (Northern Mindanao),8.66855342188871,124.99131713484405
City of El Salvador,Misamis Oriental,Region X (Northern Mindanao),8.513623556354508,124.49915046510289
Gingoog City,Misamis Oriental,Region X (Northern Mindanao),8.775927358902639,125.10345924496285
Gitagum,Misamis Oriental,Region X (Northern Mindanao),8.560305068598316,124.3996676533553
Initao,Misamis Oriental,Region X (Northern Mindanao),8.482605009559393,124.34344169208823
Jasaan,Misamis Oriental,Region X (Northern Mindanao),8.654855709313063,124.77526362339022
Kinoguitan,Misamis Oriental,Region X (Northern Mindanao),8.954327191497695,124.82671071073985
Lagonglong,Misamis Oriental,Region X (Northern Mindanao),8.807671638747014,124.82832269187072
Laguindingan,Misamis Oriental,Region X (Northern Mindanao),8.591835319191546,124.44249602662332
Libertad,Misamis Oriental,Region X (Northern Mindanao),8.530443157834865,124.37073258345488
Lugait,Misamis Oriental,Region X (Northern Mindanao),8.340549414185771,124.29914953363463
Magsaysay (Linugos),Misamis Oriental,Region X (Northern Mindanao),8.971064621350054,125.20559810755906
Manticao,Misamis Oriental,Region X (Northern Mindanao),8.36515468321837,124.3579548763603
Medina,Misamis Oriental,Region X (Northern Mindanao),8.887317591107044,124.9725012542144
Naawan,Misamis Oriental,Region X (Northern Mindanao),8.419080205051262,124.34173343024241
Opol,Misamis Oriental,Region X (Northern Mindanao),8.426736874949267,124.49987327361055
Salay,Misamis Oriental,Region X (Northern Mindanao),8.860558549805898,124.83292816452301
Sugbongcogon,Misamis Oriental,Region X (Northern Mindanao),8.926601681260845,124.81591738591455
Tagoloan,Misamis Oriental,Region X (Northern Mindanao),8.535345000163206,124.78974761086263
Talisayan,Misamis Oriental,Region X (Northern Mindanao),8.959872499765767,124.90866303450468
Villanueva,Misamis Oriental,Region X (Northern Mindanao),8.576291459071072,124.79382578289751
Asuncion (Saug),Davao del Norte,Region XI (Davao Region),7.632608072047292,125.79110720918706
Carmen,Davao del Norte,Region XI (Davao Region),7.37202755575368,125.6778531109333
Kapalong,Davao del Norte,Region XI (Davao Region),7.8366557453796455,125.57401020105581
New Corella,Davao del Norte,Region XI (Davao Region),7.602465911135535,125.85264642718309
City of Panabo,Davao del Norte,Region XI (Davao Region),7.330368268963655,125.60607744680168
Island Garden City of Samal,Davao del Norte,Region XI (Davao Region),7.05049155391383,125.73605268458229
Santo Tomas,Davao del Norte,Region XI (Davao Region),7.511311495532415,125.63218790993756
City of Tagum (Capital),Davao del Norte,Region XI (Davao Region),7.431251005404561,125.79579126467608
Talaingod,Davao del Norte,Region XI (Davao Region),7.686526883056531,125.49926581258163
Braulio E. Dujali,Davao del Norte,Region XI (Davao Region),7.439691462164923,125.68121635271063
San Isidro,Davao del Norte,Region XI (Davao Region),7.748864753441831,125.70635149707547
Bansalan,Davao del Sur,Region XI (Davao Region),6.856280296219078,125.22205348230531
Davao City,Davao del Sur,Region XI (Davao Region),7.264388415976673,125.41892031679548
City of Digos (Capital),Davao del Sur,Region XI (Davao Region),6.8394397155397915,125.31665056107008
Hagonoy,Davao del Sur,Region XI (Davao Region),6.6928868617165955,125.30494285000452
Kiblawan,Davao del Sur,Region XI (Davao Region),6.5310604833413235,125.20062786010877
Magsaysay,Davao del Sur,Region XI (Davao Region),6.756466749451178,125.11899509464872
Malalag,Davao del Sur,Region XI (Davao Region),6.537468415375065,125.37091871629718
Matanao,Davao del Sur,Region XI (Davao Region),6.660647826850934,125.16769072476463
Padada,Davao del Sur,Region XI (Davao Region),6.643863262255393,125.34213363985066
Santa Cruz,Davao del Sur,Region XI (Davao Region),6.904719035239911,125.39855586544854
Sulop,Davao del Sur,Region XI (Davao Region),6.578945242555766,125.30487063389992
Baganga,Davao Oriental,Region XI (Davao Region),7.568403832199057,126.434543614773
Banaybanay,Davao Oriental,Region XI (Davao Region),7.0501947012647745,126.02187834538177
Boston,Davao Oriental,Region XI (Davao Region),7.916578715819125,126.26996540742816
Caraga,Davao Oriental,Region XI (Davao Region),7.359718039122433,126.43021021095723
Cateel,Davao Oriental,Region XI (Davao Region),7.757574628643551,126.3445888253858
Governor Generoso,Davao Oriental,Region XI (Davao Region),6.5391659889991045,126.1369976189724
Lupon,Davao Oriental,Region XI (Davao Region),7.074196120171796,126.14986393205513
Manay,Davao Oriental,Region XI (Davao Region),7.209319437094943,126.4322072896371
City of Mati (Capital),Davao Oriental,Region XI (Davao Region),6.8312565386215995,126.2226722899194
San Isidro,Davao Oriental,Region XI (Davao Region),6.792023474249313,126.12617364032357
Tarragona,Davao Oriental,Region XI (Davao Region),7.080890343278328,126.3777672737162
Compostela,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.688718783455225,126.15468893150577
Laak (San Vicente),Davao de Oro (Compostela Valley),Region XI (Davao Region),7.862988060420304,125.79967717856205
Mabini (Doña Alicia),Davao de Oro (Compostela Valley),Region XI (Davao Region),7.30011318543526,125.93944969311407
Maco,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.403859776613788,125.942782045685
Maragusan (San Mariano),Davao de Oro (Compostela Valley),Region XI (Davao Region),7.33819445703454,126.1646544379422
Mawab,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.504975198753248,125.9360142105858
Monkayo,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.865326145254908,126.07067707535839
Montevista,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.742259374291963,125.9693230597901
Nabunturan (Capital),Davao de Oro (Compostela Valley),Region XI (Davao Region),7.549393177462767,126.00227770025813
New Bataan,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.52288056113785,126.1803510085633
Pantukan,Davao de Oro (Compostela Valley),Region XI (Davao Region),7.202303971024578,126.04013628039455
Don Marcelino,Davao Occidental,Region XI (Davao Region),6.141838521899829,125.63700384594307
Jose Abad Santos (Trinidad),Davao Occidental,Region XI (Davao Region),5.845850382569094,125.52543387735075
Malita,Davao Occidental,Region XI (Davao Region),6.3192875603126675,125.54345996243387
Santa Maria,Davao Occidental,Region XI (Davao Region),6.493289907436909,125.46513561490585
Sarangani,Davao Occidental,Region XI (Davao Region),5.4176489746994285,125.42317197759921
Alamada,Cotabato (North Cotabato),Region XII (Soccsksargen),7.4745735561903555,124.58072685413404
Carmen,Cotabato (North Cotabato),Region XII (Soccsksargen),7.329400037793646,124.7671432075168
Kabacan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.1311439244758335,124.84764422555196
City of Kidapawan (Capital),Cotabato (North Cotabato),Region XII (Soccsksargen),7.037491104624674,125.0657007982161
Libungan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.288265778351812,124.54406887779336
Magpet,Cotabato (North Cotabato),Region XII (Soccsksargen),7.132206290750058,125.1774090962694
Makilala,Cotabato (North Cotabato),Region XII (Soccsksargen),6.932084334721021,125.11246258529104
Matalam,Cotabato (North Cotabato),Region XII (Soccsksargen),7.200475573492168,124.94977104536369
Midsayap,Cotabato (North Cotabato),Region XII (Soccsksargen),7.177039066110423,124.54066845690679
M'lang,Cotabato (North Cotabato),Region XII (Soccsksargen),6.940698241569423,124.90238727530425
Pigkawayan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.319884613704851,124.4403539102955
Pikit,Cotabato (North Cotabato),Region XII (Soccsksargen),7.068166087234672,124.6414432540108
President Roxas,Cotabato (North Cotabato),Region XII (Soccsksargen),7.302847934031091,125.00093721438043
Tulunan,Cotabato (North Cotabato),Region XII (Soccsksargen),6.817127292119472,124.95724892151043
Antipas,Cotabato (North Cotabato),Region XII (Soccsksargen),7.264058300212788,125.06792841787261
Banisilan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.482674322574216,124.7168470433274
Aleosan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.175641600869171,124.62423148763824
Arakan,Cotabato (North Cotabato),Region XII (Soccsksargen),7.353264887184012,125.17662099687445
Banga,South Cotabato,Region XII (Soccsksargen),6.407109780163082,124.79261389234044
General Santos City (Dadiangas),South Cotabato,Region XII (Soccsksargen),6.1312917719067626,125.13059861451408
City of Koronadal (Capital),South Cotabato,Region XII (Soccsksargen),6.478882260206744,124.88451502148071
Norala,South Cotabato,Region XII (Soccsksargen),6.531241479372807,124.67891160530597
Polomolok,South Cotabato,Region XII (Soccsksargen),6.260499219325169,125.08167868510358
Surallah,South Cotabato,Region XII (Soccsksargen),6.337402496416203,124.71916012961019
Tampakan,South Cotabato,Region XII (Soccsksargen),6.469680066738433,125.01935739388499
Tantangan,South Cotabato,Region XII (Soccsksargen),6.571509849409464,124.76239476869925
T'Boli,South Cotabato,Region XII (Soccsksargen),6.137718183236797,124.8721603110136
Tupi,South Cotabato,Region XII (Soccsksargen),6.350214994775366,124.98246865834854
Santo Niño,South Cotabato,Region XII (Soccsksargen),6.45732737241667,124.6681957338782
Lake Sebu,South Cotabato,Region XII (Soccsksargen),6.2444225395797375,124.58995884297634
Bagumbayan,Sultan Kudarat,Region XII (Soccsksargen),6.46884022815017,124.51929852075129
Columbio,Sultan Kudarat,Region XII (Soccsksargen),6.636761063688245,125.01420189281237
Esperanza,Sultan Kudarat,Region XII (Soccsksargen),6.710158991401212,124.46714320786418
Isulan (Capital),Sultan Kudarat,Region XII (Soccsksargen),6.611920303369969,124.44556830747734
Kalamansig,Sultan Kudarat,Region XII (Soccsksargen),6.509877860787465,124.16067071783047
Lebak,Sultan Kudarat,Region XII (Soccsksargen),6.669727934151267,124.15987201195571
Lutayan,Sultan Kudarat,Region XII (Soccsksargen),6.602743440472076,124.87818790278047
Lambayong (Mariano Marcos),Sultan Kudarat,Region XII (Soccsksargen),6.790942501190787,124.631283511884
Palimbang,Sultan Kudarat,Region XII (Soccsksargen),6.292686842827678,124.2523248217311
President Quirino,Sultan Kudarat,Region XII (Soccsksargen),6.717990586956523,124.73311696966881
City of Tacurong,Sultan Kudarat,Region XII (Soccsksargen),6.655898516963911,124.67292491105863
Sen. Ninoy Aquino,Sultan Kudarat,Region XII (Soccsksargen),6.430213480456664,124.34433088752213
Alabel (Capital),Sarangani,Region XII (Soccsksargen),6.167753970166239,125.35922997294426
Glan,Sarangani,Region XII (Soccsksargen),5.785204471455848,125.3423888136557
Kiamba,Sarangani,Region XII (Soccsksargen),6.0093782187208715,124.7042859832863
Maasim,Sarangani,Region XII (Soccsksargen),5.938654044065388,124.9678880447483
Maitum,Sarangani,Region XII (Soccsksargen),6.118245636538781,124.47915864535821
Malapatan,Sarangani,Region XII (Soccsksargen),6.000372484595567,125.39531834543935
Malungon,Sarangani,Region XII (Soccsksargen),6.363003744630795,125.30103172034899
City of Manila,Metropolitan Manila First District,National Capital Region (NCR),14.600621583204854,120.98546127159507
City of Mandaluyong,Metropolitan Manila Second District,National Capital Region (NCR),14.58308720939669,121.04139489878291
City of Marikina,Metropolitan Manila Second District,National Capital Region (NCR),14.647310905227153,121.10496951209163
City of Pasig,Metropolitan Manila Second District,National Capital Region (NCR),14.578865146888148,121.08547876033539
Quezon City,Metropolitan Manila Second District,National Capital Region (NCR),14.680492077566084,121.06046663829467
City of San Juan,Metropolitan Manila Second District,National Capital Region (NCR),14.60247280102079,121.03669973725907
Caloocan City,Metropolitan Manila Third District,National Capital Region (NCR),14.7300829004056,121.02953256755264
City of Malabon,Metropolitan Manila Third District,National Capital Region (NCR),14.674119596304125,120.95855695770723
City of Navotas,Metropolitan Manila Third District,National Capital Region (NCR),14.675137481469452,120.93585044462785
City of Valenzuela,Metropolitan Manila Third District,National Capital Region (NCR),14.709992511974988,120.97916435552753
City of Las Piñas,Metropolitan Manila Fourth District,National Capital Region (NCR),14.441389831356869,120.99521260858106
City of Makati,Metropolitan Manila Fourth District,National Capital Region (NCR),14.553438521952144,121.03225749482151
City of Muntinlupa,Metropolitan Manila Fourth District,National Capital Region (NCR),14.402297990367547,121.03359988303099
City of Parañaque,Metropolitan Manila Fourth District,National Capital Region (NCR),14.483525030747609,121.015010097763
Pasay City,Metropolitan Manila Fourth District,National Capital Region (NCR),14.531408431060386,121.00400120644726
Pateros,Metropolitan Manila Fourth District,National Capital Region (NCR),14.545097389079208,121.06947859526878
Taguig City,Metropolitan Manila Fourth District,National Capital Region (NCR),14.516634661385822,121.06234486522602
Bangued (Capital),Abra,Cordillera Administrative Region (CAR),17.611191104618428,120.60092915185105
Boliney,Abra,Cordillera Administrative Region (CAR),17.378706014551778,120.86473383858332
Bucay,Abra,Cordillera Administrative Region (CAR),17.523530790915814,120.71984033174017
Bucloc,Abra,Cordillera Administrative Region (CAR),17.436990451819646,120.84806128930262
Daguioman,Abra,Cordillera Administrative Region (CAR),17.449829049549084,120.95227551793108
Danglas,Abra,Cordillera Administrative Region (CAR),17.74500493849221,120.62070757305811
Dolores,Abra,Cordillera Administrative Region (CAR),17.646746717284984,120.72220988933755
La Paz,Abra,Cordillera Administrative Region (CAR),17.66474989822737,120.652123489541
Lacub,Abra,Cordillera Administrative Region (CAR),17.697006010419756,120.97153397843458
Lagangilang,Abra,Cordillera Administrative Region (CAR),17.63570090434868,120.78090882214387
Lagayan,Abra,Cordillera Administrative Region (CAR),17.78010212905891,120.71915352039032
Langiden,Abra,Cordillera Administrative Region (CAR),17.610664692769763,120.53451879364081
Licuan-Baay (Licuan),Abra,Cordillera Administrative Region (CAR),17.573379780040856,120.8738924957783
Luba,Abra,Cordillera Administrative Region (CAR),17.326916793486085,120.68809851841009
Malibcong,Abra,Cordillera Administrative Region (CAR),17.585755458749542,121.0224198067502
Manabo,Abra,Cordillera Administrative Region (CAR),17.4137031390697,120.71537190234923
Peñarrubia,Abra,Cordillera Administrative Region (CAR),17.53745646757481,120.6648265656844
Pidigan,Abra,Cordillera Administrative Region (CAR),17.53928356555522,120.57503905430258
Pilar,Abra,Cordillera Administrative Region (CAR),17.375772576901664,120.58322071940952
Sallapadan,Abra,Cordillera Administrative Region (CAR),17.482894159811234,120.79793323464884
San Isidro,Abra,Cordillera Administrative Region (CAR),17.475466644242573,120.61846900059413
San Juan,Abra,Cordillera Administrative Region (CAR),17.705968078495594,120.75368723514843
San Quintin,Abra,Cordillera Administrative Region (CAR),17.521962609792414,120.51023437200224
Tayum,Abra,Cordillera Administrative Region (CAR),17.607257687651817,120.67747816346008
Tineg,Abra,Cordillera Administrative Region (CAR),17.831880800116494,120.90495637090358
Tubo,Abra,Cordillera Administrative Region (CAR),17.255229475539007,120.8067978631798
Villaviciosa,Abra,Cordillera Administrative Region (CAR),17.39390188989974,120.63528526740889
Atok,Benguet,Cordillera Administrative Region (CAR),16.592593254219203,120.71083544097077
Baguio City,Benguet,Cordillera Administrative Region (CAR),16.39994705619146,120.59616669566589
Bakun,Benguet,Cordillera Administrative Region (CAR),16.81046156775591,120.68642616931969
